Year,Month,Day,country,country_txt,region,region_txt,provstate,city,latitude,longitude,summary,alternative_txt,attacktype1_txt,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,gname,motive,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,nkill,nwound,addnotes,scite1,scite2,scite3
2016,8,17,167,Russia,9,Eastern Europe,Moscow,Balashika,55.798251,37.968052,"08/17/2016: Assailants equipped with firearms and axes attacked a traffic police post in Balashika, Moscow, Russia. Two assailants and one officer were killed and one officer was injured in the assault. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident and stated that the attack was carried out in response to Russian air strikes in Iraq and Syria.",,Armed Assault,Police,25.0,Police Security Forces/Officers,Traffic Police of Russia (GIBDD),Officers,167.0,Russia,Islamic State of Iraq and the Levant (ISIL),The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident and stated that the attack was carried out in response to Russian air strikes in Iraq and Syria.,5,Firearms,5.0,Unknown Gun Type,3.0,1.0,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""Gunmen killed 'attacking Russian police',"" BBC, August 17, 2016.","""Russian Terrorism and Counterterrorism Highlights 30 August 2016,"" Summary, August 30, 2016.","""Russian Terrorism and Counterterrorism Highlights 19 August 2016,"" Summary, August 19, 2016."
2016,8,20,209,Turkey,10,Middle East & North Africa,Gaziantep,Gaziantep,37.067631,37.37315,"08/20/2016: A suicide bomber detonated at a wedding in Gaziantep, Turkey. In addition to the assailant, at least 57 people were killed and 91 people were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",,Bombing/Explosion,Private Citizens & Property,78.0,"Procession/Gathering (funeral, wedding, birthday, religious)",Not Applicable,Wedding,209.0,Turkey,Islamic State of Iraq and the Levant (ISIL),,6,Explosives,13.0,Suicide (carried bodily by human being),58.0,91.0,"Casualty numbers for this attack conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""Ankara - Death toll rises to 57 in Turkey attack from August: report,"" AFP (North European Service), September 25, 2016.","""Gaziantep - 'IS child bomber' kills at least 51 at Turkey wedding,"" AFP (North European Service), August 21, 2016.","""Boy, 6, is 56th victim of Turkish wedding party bombing,"" Anadolu Ajansi, August 30, 2016."
2016,8,27,160,Philippines,5,Southeast Asia,Lanao del Sur,Marawi,8.00493,124.28756100000001,"08/27/2016: Assailants attacked a Philippine Bureau of Jail Management and Penology jail in Marawi, Lanao del Sur, Philippines. There were no reported casualties; however, the assailants managed to free eight jailed group members and released several other inmates. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack and stated that the prison was targeted in order to free detainees. Sources also attributed the incident to the Maute Group.",,Armed Assault,Police,26.0,Prison/Jail,Philippine Bureau of Jail Management and Penology (BJMP),Jail,160.0,Philippines,Islamic State of Iraq and the Levant (ISIL),The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident and stated that the prison was targeted in order to free detainees.,5,Firearms,5.0,Unknown Gun Type,0.0,0.0,,"""Philippines: Muslim extremists stage mass jailbreak in Marawi City,"" INQUIRER.net, August 28, 2016.","""Philippines: Maute Group storms Marawi jail, rescues 8 detained members,"" GMA News Online, August 27, 2016.","""Asia: US Army ASD Philippine Terrorist Media Weekly Wrap-up 21 - 27 August 2016,"" Summary, August 30, 2016."
2016,8,23,209,Turkey,10,Middle East & North Africa,Gaziantep,Karkamis,36.833508,38.000553000000004,"08/23/2016: Assailants fired two mortars that struck Karkamis, Gaziantep, Turkey. No casualties were reported in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",,Bombing/Explosion,Private Citizens & Property,75.0,Village/City/Town/Suburb,Karkamis Town,Town,209.0,Turkey,Islamic State of Iraq and the Levant (ISIL),,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",0.0,0.0,,"""Three shells fired from Syria hit Turkish border town, Turkey retaliates,"" Jerusalem Post, August 23, 2016.","""Turkey strikes ISIS, Kurds in northern Syria,"" CNN, August 23, 2016.","""Turkey strikes IS in Syria as tensions rise over border town,"" San Francisco Chronicle, August 23, 2016."
2016,8,26,167,Russia,9,Eastern Europe,Moscow,Moscow,55.68079399999999,37.889736,"08/26/2016: An explosive device was discovered and defused at a bus stop on Oktyabrsky Avenue in Lyubertsy, Moscow, Russia. No group claimed responsibility; however, sources attributed the attack to Jihadi-Inspired extremists. Six Tajik nationals were arrested and convicted in connection with the attack and authorities stated that the incident was meant to be an initiation into the Islamic State of Iraq and the Levant (ISIL).",,Bombing/Explosion,Transportation,101.0,Bus Station/Stop,Unknown,Bus Stop,167.0,Russia,Jihadi-inspired extremists,"The specific motive is unknown; however, sources noted that the attack was intended to be ""an act of initiation into"" the Islamic State of Iraq and the Levant (ISIL).",6,Explosives,16.0,Unknown Explosive Type,0.0,0.0,,"""Russian Terrorism and Counterterrorism Highlights 23 February 2018,"" Summary, February 16, 2018.","""The bomb squad blew up a suspicious object in the center of Lyubertsy,"" World News, Breaking News, August 26, 2016.",
2016,8,28,93,Indonesia,5,Southeast Asia,North Sumatra,Medan,3.595196,98.672223,"08/28/2016: A suicide bomber detonated an explosive device in a backpack at Santa Yoseph Church in Medan, North Sumatra, Indonesia. The device partially detonated, and the assailant then attacked Albert Pandiangan, the priest, with a knife. At least two people, the priest and the assailant, were injured in the blast. No group claimed responsibility; however, sources noted that Ivan Armadi Hasugian may have been influenced to carry out the attack by Islamic State of Iraq and the Levant (ISIL) members through the Internet.",,Bombing/Explosion,Religious Figures/Institutions,85.0,Religious Figure,Santa Yoseph Church,Priest: Albert Pandiangan,93.0,Indonesia,Jihadi-inspired extremists,"The specific motive is unknown; however, sources posited that a picture of the Islamic State of Iraq and the Levant (ISIL) flag and its leader were discovered on Ivan Armadi Hasugian's phone.",6,Explosives,13.0,Suicide (carried bodily by human being),0.0,2.0,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","""Attempted suicide bombing in Indonesia injures priest,"" Deutsche Presse-Agentur, August 28, 2016.","""Medan Church Attacker Received Orders From Islamic State: BNPT,"" Jakarta Globe, September 8, 2016.","""Indonesian priest attack inspired by murder of French Catholic cleric,"" Reuters India, August 31, 2016."
2016,8,29,209,Turkey,10,Middle East & North Africa,Kilis,Kilis,36.71928,37.11557,"08/29/2016: Assailants in Syria fired a rocket at a residence in Kazim Karabekir neighborhood, Kilis, Turkey. At least one person was killed and four others were injured in the blast. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",,Bombing/Explosion,Private Citizens & Property,75.0,Village/City/Town/Suburb,Kilis Village,Village,209.0,Turkey,Islamic State of Iraq and the Levant (ISIL),,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",1.0,4.0,"Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""Rocket projectile fired from Syria hits border province of Kilis,"" Turkish Daily, September 9, 2016.","""Rockets from Syria injure 5 children in SE Turkey,"" Trend News (English), August 30, 2016.","""Rocket projectiles fired from Syria hit Turkey’s Kilis,"" Turkish Daily, August 29, 2016."
2016,9,1,55,Denmark,8,Western Europe,Capital,Copenhagen,55.676217,12.60862,"09/01/2016: An assailant opened fire on police personnel in Christiania area, Copenhagen, Denmark. The assailant was killed and two police officers and one civilian were injured in the ensuing clash. Sources attributed the attack to Mesa Hodzic. The Islamic State of Iraq and the Levant (ISIL) also claimed responsibility for the incident; however, Hodzic's connection to ISIL could not be confirmed.",Lack of Intentionality,Armed Assault,Police,23.0,Police Patrol (including vehicles and convoys),Police of Denmark,Patrol,55.0,Denmark,Jihadi-inspired extremists,"The specific motive is unknown; however, sources noted that Mesa Hodzic was sympathetic to the Islamic State of Iraq and the Levant (ISIL).",5,Firearms,5.0,Unknown Gun Type,1.0,3.0,There is doubt that this incident meets terrorism-related criteria. Sources stated that the attack may have occurred during a drug raid by police.,"""Copenhagen attack: Isis claims responsibility for shooting that injured two police officers in Christiania; The attacker, a 25-year-old man, died in hospital two days after the assault,"" The Independent, September 2, 2016.","""Christiania shooter is Isis 'sympathizer': police,"" The Local Denmark, September 1, 2016.","""Danish police dismiss ISIS responsibility claim in Copenhagen shooting,"" Denmark News.net, September 5, 2016."
2016,9,2,160,Philippines,5,Southeast Asia,Davao del Sur,Davao City,7.083241,125.600998,"09/02/2016: An explosive device detonated at a market near Ateneo de Davao University in Davao City, Davao del Sur, Philippines. At least 15 people were killed and 70 other people were injured in the blast. Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack. The Abu Sayyaf Group (ASG) also initially claimed responsibility but later denied involvement in the incident. Sources also attributed the attack to the Maute Group.",,Bombing/Explosion,Educational Institution,49.0,School/University/Educational Building,Ateneo de Davao University,University,160.0,Philippines,Islamic State of Iraq and the Levant (ISIL),"The specific motive is unknown; however, sources suspected that the attack was carried out in retaliation for military operations against the Abu Sayyaf Group (ASG).",6,Explosives,12.0,Remote Trigger,15.0,70.0,"Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""Philippines: Death toll in Davao blast up to 15 as pregnant woman in coma dies,"" INQUIRER.net, September 13, 2016.","""Philippines: Davao blast blamed on ISIS-linked Maute,"" Manila Standard Today Online, September 7, 2016.","""Philippines: 60-mm mortar, cellphone used in Davao night market blast,"" GMA News Online, September 5, 2016."
2016,9,4,69,France,8,Western Europe,Ile-de-France,Paris,48.856644,2.34233,"09/04/2016: An assailant attempted to set fire to a vehicle laden with gas canisters in Paris, France. The vehicle failed to ignite and was later dismantled by security forces. The assailant, identified as Ornella G., had pledged allegiance to the Islamic State of Iraq and the Levant (ISIL).",,Armed Assault,Unknown,,,Unknown,Unknown,69.0,France,Jihadi-inspired extremists,"An unaffiliated individual, identified as Ornella G., claimed responsibility for the incident and pledged allegiance to the Islamic State of Iraq and the Levant (ISIL).",8,Incendiary,20.0,Gasoline or Alcohol,0.0,0.0,,"""Paris - Woman charged over failed jihadist Paris attack,"" AFP (North European Service), September 10, 2016.","""Woman charged over failed terror attack on Notre Dame in Paris,"" The Guardian, September 11, 2016.","""Terror link over gas cylinders found in Paris car,"" MyInforms, September 14, 2016."
2016,9,10,185,Spain,8,Western Europe,Navarre,Fontellas,42.026548,-1.577787,"09/10/2016: An assailant set fire to a church in Fontellas, Navarra, Spain. There were no reported casualties. An unaffiliated individual claimed responsibility for the incident and stated that he had ""won heaven"" through carrying out the attack.",Lack of Intentionality,Facility/Infrastructure Attack,Religious Figures/Institutions,86.0,Place of Worship,Unknown,Church,185.0,Spain,Muslim extremists,"An unaffiliated individual claimed responsibility for the incident and stated that he had ""won heaven"" through carrying out the attack.",8,Incendiary,18.0,Arson/Fire,0.0,0.0,There is doubt that this incident meets terrorism-related criteria. Sources noted that the assailant was mentally unstable.,"""The judge considers an Islamist attack the burning of the church of Fontellas and imposes to the author the estrangement of Catholic buildings,"" Navarra.com, September 10, 2016.","""Spain: Islamic Bulletin for 6 to 12 September,"" Summary, September 30, 2016.",
2016,9,10,14,Australia,12,Australasia & Oceania,New South Wales,Minto,-34.031804,150.850332,"09/10/2016: An assailant stabbed and injured Wayne Greenhalg, a civilian, in Minto, New South Wales, Australia. Ihsas Khan claimed responsibility for the incident, and authorities suspected that the attack was inspired by the Islamic State of Iraq and the Levant (ISIL).",,Armed Assault,Private Citizens & Property,68.0,Named Civilian,Not Applicable,Civilian: Wayne Greenhalg,14.0,Australia,Jihadi-inspired extremists,"The specific motive is unknown; however, authorities suspected that the attack was inspired by the Islamic State of Iraq and the Levant (ISIL).",9,Melee,23.0,Knife or Other Sharp Object,0.0,1.0,,"""ISIS-inspired Australian stabber charged with terrorism, attempted murder,"" Jerusalem Post, September 11, 2016.","""Terrorism-inspired stabbing: Ihsas Khan made 'extensive admissions' to police, court hears,"" Australian Broadcasting Corporation (ABC) News, November 24, 2016.","""Australia: Sydney stabbing: Alleged terror attacker inspired by IS, police say,"" ABC Online, September 11, 2016."
